Id,Idade,Faixa idade,Gênero,Cor/raca/etnia,PCD,Vive no Brasil,Estado onde mora,UF onde mora,Região onde Mora,Nível de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionários,Cargo Atual,Nível,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Qual o número aproximado de pessoas que atuam com dados na sua empresa hoje?,Existe faculdade no Estado
ir3nrihfwbukol3no59irl0he238wvog,23,1,0,1,0,1,Paraná (PR),16,Sul,1,2,Empregado (CLT),16,de 501 a 1.000,0,2,12,4,1,0,0
irkpetzza1a0fc6u45irkpe22gwdc5hb,28,2,0,4,0,1,Maranhão (MA),8,Nordeste,2,0,Empregado (CLT),4,de 501 a 1.000,6,0,11,1,2,0,0
is2aljjld687dqp7iajhis2aljrluw7c,24,1,0,4,0,1,Pará (PA),12,Norte,1,2,Empregado (CLT),4,Acima de 3.000,3,1,13,4,2,0,0
isgr5n86m6rbnhgisgr5n4ocxqqspnt2,27,2,1,1,0,1,Distrito Federal (DF),5,Centro-oeste,2,6,Empregado (CLT),20,de 11 a 50,6,1,11,4,2,0,0
it5pyz1i9xpk9jraait5pyzquxlyuw0d,25,2,0,1,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),1,de 501 a 1.000,0,1,12,6,2,0,1
itrbxsl99ii8tw023itr3lwyh9qxfzhz,21,0,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),8,de 1.001 a 3.000,0,0,9,3,1,0,1
iv5rj8k613gul8clvoiv5rj8krdavgil,38,4,0,1,0,1,Paraná (PR),16,Sul,3,2,Empregado (CLT),7,de 6 a 10,3,1,12,6,1,0,0
iw11fivjqjs8h3xi5iipiw11f06j50uk,28,2,1,4,0,1,Santa Catarina (SC),21,Sul,2,3,Empregado (CLT),16,de 51 a 100,0,0,12,1,1,0,0
iw37mrewpu8kq17iw37mrxq4yh367kca,31,3,0,4,0,1,Rio de Janeiro (RJ),17,Sudeste,1,5,Empregado (CLT),7,de 501 a 1.000,1,2,13,4,2,0,0
ix8qooopjv9zcvfw768ix8qqphbimofa,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,7,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,4,de 1.001 a 3.000,0,2,7,4,2,0,1
iy8y99x8w7eiy8ytui2vdng8h97xd3jp,26,2,0,0,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),4,Acima de 3.000,6,2,4,6,2,0,1
iya83nzppjmnacgiya8hmxozqfq3a23p,42,5,0,1,0,1,Rio Grande do Sul (RS),20,Sul,2,2,Empreendedor ou Empregado (CNPJ),20,de 101 a 500,6,2,8,0,0,0,0
iyf2fvr74z7wycio4vh9btiyf2fvrd7u,43,5,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),11,de 101 a 500,6,2,13,7,4,0,1
iyhfqkg5lclk097q10iyhfq6qtp3pzx5,34,3,0,6,0,1,Rio de Janeiro (RJ),17,Sudeste,2,7,Empreendedor ou Empregado (CNPJ),16,de 101 a 500,0,1,13,6,2,0,0
iypgpoxd3j4v7w6eliyp5z3k0hccjf5s,30,3,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),10,Acima de 3.000,6,1,4,5,0,0,1
iyud7fhqekpp4b33jiiyud7phyjojl9z,34,3,0,4,0,1,Rio Grande do Sul (RS),20,Sul,1,2,Empregado (CLT),4,Acima de 3.000,1,2,13,0,3,0,0
iz6bauh5fxzul9l1miz6bad863b7l96p,29,2,1,1,0,1,São Paulo (SP),23,Sudeste,2,5,Empregado (CLT),16,de 51 a 100,3,2,13,4,1,0,1
izoyr5nmefizos66s94jsigldrizvr51,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,4,Empregado (CLT),9,Acima de 3.000,1,2,12,6,2,0,1
izs4hn0uhay2x3nqizs42l0mfq4m3j0x,31,3,1,0,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),16,de 1.001 a 3.000,1,2,13,5,3,0,1
j0f6ghqmoii4gvgzgq50mk8mj0f6ghq8,33,3,0,4,0,1,Minas Gerais (MG),9,Sudeste,2,6,Empregado (CLT),8,Acima de 3.000,3,2,4,0,2,0,1
j0n3ygktnvosslcj6jdx9b0up6ito1me,26,2,1,4,0,1,Bahia (BA),3,Nordeste,3,3,Empregado (CLT),20,de 101 a 500,2,0,11,1,2,0,0
j1l4qfl4lxlojavv4yj1l4qfu0nc2dmx,30,3,1,4,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),5,de 101 a 500,0,1,11,4,2,0,1
j1xhelk8nzsn95bpj1xhe1kq4xhhqy1w,31,3,1,1,0,1,Rio Grande do Sul (RS),20,Sul,2,3,Empregado (CLT),4,Acima de 3.000,0,0,9,3,1,0,0
j1yhqw31lz7jbrm6yu6j1yq3gebiy8dj,30,3,1,1,0,1,São Paulo (SP),23,Sudeste,1,4,Empregado (CLT),9,de 101 a 500,1,1,12,3,1,0,1
j2tfktcajludf7rj2tfkk4vuzrd8cbnp,30,3,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),20,de 11 a 50,0,0,9,3,1,0,1
j3vgh5lvnrb7qhii9j3vgh5l3lbtkejh,21,0,0,1,0,1,Minas Gerais (MG),9,Sudeste,0,2,Estagiário,1,de 1.001 a 3.000,3,0,6,3,5,0,1
j4i41fsqofxrc7cob3worj4i41foqyb0,31,3,0,1,0,1,São Paulo (SP),23,Sudeste,1,1,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,16,de 101 a 500,3,1,5,4,1,0,1
j51eubc5zg551662k2zhj51eubrpj94k,26,2,0,4,0,1,Ceará (CE),4,Nordeste,3,7,Empreendedor ou Empregado (CNPJ),16,de 51 a 100,7,1,13,3,3,0,1
j54a8gt8q8ax98bxc258zxj54a8gvlmb,32,3,1,4,0,1,São Paulo (SP),23,Sudeste,2,3,Empregado (CLT),4,de 1.001 a 3.000,1,2,13,6,3,0,1
j5b44xtf6nj7d8j5b44xw4q54z2x056q,33,3,0,4,0,1,Minas Gerais (MG),9,Sudeste,3,2,Empregado (CLT),20,de 501 a 1.000,3,1,13,4,2,0,1
j5cjsz7mt8wvcsj5ccf9g2i4woer251n,25,2,0,4,0,1,Minas Gerais (MG),9,Sudeste,1,3,Empregado (CLT),20,de 6 a 10,1,0,11,3,1,0,1
j5nzl7ykjq5ptj5nhvgf8jtyxqwjv33r,29,2,0,4,0,1,São Paulo (SP),23,Sudeste,1,7,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,18,Acima de 3.000,0,1,0,7,3,0,1
j6wu96laenfcetbdctj6wu9zggyvoo2a,30,3,0,4,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),10,Acima de 3.000,1,2,4,5,2,0,1
j71qlm29lbwmwj71qume9nmjh7znyw1x,29,2,0,4,0,1,Rio de Janeiro (RJ),17,Sudeste,2,3,Empregado (CLT),19,Acima de 3.000,1,2,13,6,2,0,0
j75aorlnoip87c2tj7rco8lkhr6fcqs7,36,4,0,1,1,1,Rio de Janeiro (RJ),17,Sudeste,2,2,Empregado (CLT),1,de 501 a 1.000,1,0,9,3,1,0,0
j7ammxztk2n8qlffj7amq4db6fxg5c9j,25,2,0,1,1,1,Paraná (PR),16,Sul,2,7,Empregado (CLT),4,Acima de 3.000,0,0,9,1,2,0,0
j7pcimgoa99c7e5qvwdj7pcit742j4du,27,2,0,1,0,1,Bahia (BA),3,Nordeste,0,2,Empreendedor ou Empregado (CNPJ),16,de 51 a 100,6,0,11,3,2,0,0
j8a9yromy081yfb4u2uj8a9ihejxrzd5,23,1,0,1,0,1,Santa Catarina (SC),21,Sul,2,3,Empregado (CLT),18,Acima de 3.000,1,0,11,3,2,0,0
j8cidu4sdw3dtx8k72ttpj8cidu4ck1x,22,1,0,1,0,1,Rio Grande do Sul (RS),20,Sul,1,7,Empregado (CLT),18,Acima de 3.000,3,0,9,3,2,0,0
j95043g82ieygzhgej95023bungtbvbh,28,2,0,1,0,1,Paraíba (PB),13,Nordeste,1,2,Empregado (CLT),10,Acima de 3.000,6,1,12,3,3,0,1
jakfzzb3fjgox6cqcwh5krjakfzzvmfo,48,6,0,1,0,1,Paraíba (PB),13,Nordeste,3,2,Empregado (CLT),1,Acima de 3.000,6,1,13,4,0,0,1
jb8w9645q5bu75strjb8w96462vx1oc7,25,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,3,Empregado (CLT),14,Acima de 3.000,1,1,11,4,1,0,1
jbl57wlyfzw006aplpsjbl5jgnh2nv1x,28,2,0,1,0,1,Santa Catarina (SC),21,Sul,1,2,Empregado (CLT),18,Acima de 3.000,6,1,13,4,3,0,0
jccugoor6eot22e7svjccugo57enwsbh,30,3,0,1,0,1,Santa Catarina (SC),21,Sul,1,2,Empregado (CLT),20,de 51 a 100,6,1,11,3,5,0,0
jdyeft8n5595ift7jdyefcccqg2ul62s,37,4,0,4,0,1,Pernambuco (PE),14,Nordeste,1,2,Empreendedor ou Empregado (CNPJ),20,de 101 a 500,6,0,6,3,2,0,0
jeoc0r2lvevjtg7jeo18ndpahsgq18v9,30,3,0,1,0,1,Paraná (PR),16,Sul,1,7,Empregado (CLT),19,Acima de 3.000,1,2,12,3,2,0,0
jf5qkxbednnnm14585jf5qkxbot6qw6z,21,0,0,0,0,1,São Paulo (SP),23,Sudeste,0,2,Estagiário,1,Acima de 3.000,7,0,2,1,3,0,1
jfj8yxmtfytxro0jfj8yhrmmc0a7dift,38,4,0,1,0,1,Distrito Federal (DF),5,Centro-oeste,2,2,Empregado (CLT),16,Acima de 3.000,6,2,7,4,0,0,0
jfmqayaff1zxm2zqhejfmqayoumd2z7b,27,2,0,1,0,1,São Paulo (SP),23,Sudeste,3,2,Empreendedor ou Empregado (CNPJ),5,Acima de 3.000,3,2,4,4,4,0,1
jh9z2deroc3w0ig7jh9stfezr9lq2q89,37,4,1,1,0,1,São Paulo (SP),23,Sudeste,2,5,Empregado (CLT),16,de 11 a 50,0,2,12,4,1,0,1
jhxqro4ekdqt1kavjhxqrp6rbrbrue4q,29,2,0,1,0,1,Minas Gerais (MG),9,Sudeste,2,7,Empregado (CLT),5,Acima de 3.000,0,1,11,3,2,0,1
jhybxwoq1c8fhmjhybb0ht6br6gcwqu5,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,4,Empregado (CLT),8,de 11 a 50,1,0,11,1,2,0,1
jhzfjjmymn2poc5zstcxrjhzfjztb1e0,25,2,1,1,0,1,Paraíba (PB),13,Nordeste,2,0,Empregado (CLT),16,de 101 a 500,2,0,2,1,2,0,1
ji2khm6okpqln1r2aji2khbu66yvzqgn,28,2,0,6,0,1,Rio de Janeiro (RJ),17,Sudeste,1,2,Empregado (CLT),18,Acima de 3.000,6,2,13,4,1,0,0
jiaxaca1x3go4pmc1pozjiaxa7j7v8vp,29,2,0,0,0,1,Paraná (PR),16,Sul,1,7,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,6,Acima de 3.000,1,2,8,4,3,0,0
jibrhcj85uy71e80rdjibrhc13f4gogp,29,2,0,1,1,1,Distrito Federal (DF),5,Centro-oeste,2,1,Empregado (CLT),16,de 1.001 a 3.000,1,2,4,4,2,0,0
jihk28abcy9vchg9jihk289wjga15drf,26,2,1,1,0,1,Distrito Federal (DF),5,Centro-oeste,1,2,Empregado (CLT),8,de 101 a 500,0,2,12,4,1,0,0
jjjq24m51b1wr1u2ejlxcjjjq249ixam,31,3,0,4,0,1,São Paulo (SP),23,Sudeste,4,0,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,15,Acima de 3.000,3,2,13,7,2,0,1
jkyo87ce5xzlaszfjkyo87o08a37tk7a,32,3,0,1,0,1,São Paulo (SP),23,Sudeste,3,7,Empregado (CLT),5,Acima de 3.000,1,2,12,6,2,0,1
jlhapeucdvcd2ycc8ai8yjlhapeurdrw,25,2,0,4,0,1,Goiás (GO),7,Centro-oeste,1,2,Empregado (CLT),16,de 101 a 500,1,0,11,4,4,0,0
jlmy3qhn5p2bxgx0594jlmy3qhdci0nz,28,2,1,1,0,1,Pernambuco (PE),14,Nordeste,1,7,Empregado (CLT),7,de 51 a 100,1,1,9,3,2,0,0
jm6syzqnxajm3pn0t6jm6syzq80gdt47,34,3,0,4,0,1,Paraná (PR),16,Sul,0,2,Empreendedor ou Empregado (CNPJ),20,de 6 a 10,3,0,11,3,2,0,0
jmdvpj29v3p7fpvjmdvtsep6z7alu0np,23,1,0,6,0,1,São Paulo (SP),23,Sudeste,0,2,Empreendedor ou Empregado (CNPJ),16,de 11 a 50,1,1,12,6,2,0,1
jmy0zunhr5wwfr3jmy0t6e41xvmi5tln,30,3,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,1,8,Empregado (CLT),4,Acima de 3.000,3,1,13,5,3,0,0
jolsej790aavpr3djumjolspwvapzhvr,41,5,0,1,0,1,Rio Grande do Sul (RS),20,Sul,2,3,Empregado (CLT),4,Acima de 3.000,5,1,13,3,3,0,0
jp08kqulz0003j42f3a3jp08kqu4bz9a,49,6,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empreendedor ou Empregado (CNPJ),4,de 51 a 100,6,2,7,0,0,0,1
jp9w3gna74payprgycajp9w3of2gip2s,27,2,0,6,0,1,Rio de Janeiro (RJ),17,Sudeste,1,2,Empreendedor ou Empregado (CNPJ),1,de 11 a 50,6,1,9,3,3,0,0
jpdw5fy3647njpdw5fd1y03ayo4gfg98,24,1,0,1,0,1,Paraná (PR),16,Sul,0,4,Empreendedor ou Empregado (CNPJ),8,de 101 a 500,6,2,4,5,2,0,0
jpgdomr9iebvj66o1o1m6zaxjpgdomri,33,3,1,4,0,1,São Paulo (SP),23,Sudeste,2,6,Empregado (CLT),18,Acima de 3.000,1,1,13,5,1,0,1
jqj4bdu5sgjjw6svllslejqj4bduhabj,34,3,0,1,0,1,Paraná (PR),16,Sul,2,2,Empregado (CLT),8,Acima de 3.000,7,2,4,7,3,0,0
jr7towh0lfqh0eqrvjr7vlvhguaas3b8,35,4,0,4,0,1,Minas Gerais (MG),9,Sudeste,1,6,Estagiário,16,de 1.001 a 3.000,0,0,1,1,1,0,1
jr7z9at8v99hd99lusm8twjr7z9a0v6s,28,2,0,1,0,1,Rio Grande do Sul (RS),20,Sul,2,2,Empregado (CLT),4,de 501 a 1.000,1,1,12,4,3,0,0
jr87hbe1h8vj0hk2wvjr87herdz5x1pt,23,1,0,1,0,1,Minas Gerais (MG),9,Sudeste,0,2,Empregado (CLT),18,de 1 a 5,3,1,9,4,4,0,1
jrslh8n7mcoyu3ydb1pijrsig8av320p,28,2,0,4,0,1,Goiás (GO),7,Centro-oeste,2,2,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,4,de 11 a 50,6,2,0,6,4,0,0
jt0vlh69z8j702dssg0jt0vlmnfecf5h,32,3,0,1,0,1,Minas Gerais (MG),9,Sudeste,1,2,Empregado (CLT),4,de 11 a 50,3,2,5,5,2,0,1
jt8vkuh7ki7wg8qb5prwjt8vku0vmn5x,46,6,0,4,0,1,Bahia (BA),3,Nordeste,2,2,Empregado (CLT),16,Acima de 3.000,6,2,4,6,1,0,0
jtdjuqql267h4vxlzzxjtdjuglo33ldm,30,3,1,1,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empreendedor ou Empregado (CNPJ),1,de 101 a 500,6,1,11,3,2,0,1
jtxz6u80fg4asw9zvmoxjtxz6u80nrne,41,5,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,2,6,Freelancer,20,de 1 a 5,3,0,9,4,2,0,0
jukw0u6aye00wo0ihckmqbhjukw0uzas,37,4,0,4,0,1,Pará (PA),12,Norte,1,2,Empregado (CLT),18,Acima de 3.000,1,2,13,5,3,0,0
jur2syye9jki2sw96zomtjur2sxjlme5,28,2,1,1,0,1,São Paulo (SP),23,Sudeste,2,7,Empregado (CLT),16,de 51 a 100,1,1,11,3,2,0,1
jvg2gn1e1qqyklyikjvg2gnuxm6zhxs3,25,2,0,1,0,1,Paraná (PR),16,Sul,2,7,Empregado (CLT),0,de 1.001 a 3.000,3,0,11,3,1,0,0
jviyppv2qcae8w9hvm1vjviya2e3lav1,31,3,0,4,0,1,Paraná (PR),16,Sul,2,2,Empreendedor ou Empregado (CNPJ),4,de 1.001 a 3.000,6,1,12,4,1,0,0
jvjpk4mhhifivvxuvjugiwjvjpk4mv1b,26,2,1,0,0,1,Paraná (PR),16,Sul,0,2,Empregado (CLT),4,Acima de 3.000,6,1,13,4,3,0,0
jvmk22k0uhmncnqy3jvmk22c5xx09293,53,7,0,1,0,1,Bahia (BA),3,Nordeste,2,0,Empregado (CLT),16,de 51 a 100,6,1,12,4,2,0,0
jvvibx6n1bzxl8qhjvvibxbprlsthgsh,24,1,1,4,0,1,Santa Catarina (SC),21,Sul,2,3,Empregado (CLT),16,de 1.001 a 3.000,3,1,12,4,2,0,0
jwu1nwkxzst1es8zzor1fjwu1nww9g4g,23,1,0,1,0,1,Rio Grande do Norte (RN),18,Nordeste,1,2,Empreendedor ou Empregado (CNPJ),20,de 11 a 50,3,1,13,4,2,0,0
jx6tgqcq68qtduahajx6tgiydinuzasz,27,2,1,1,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empregado (CLT),16,de 1.001 a 3.000,1,1,13,4,2,0,1
jxjkbc5w6nrg73jxjkqd6fds3y7bxh00,27,2,1,1,0,1,São Paulo (SP),23,Sudeste,1,4,Empregado (CLT),17,de 101 a 500,3,2,4,6,2,0,1
jxu2jr8ucgnwpcl2stjxu2jra6pv02jo,27,2,1,1,0,1,Rio Grande do Sul (RS),20,Sul,1,7,Empregado (CLT),15,Acima de 3.000,0,0,11,3,2,0,0
jy0nn12e2tzcd7zo3xjy0nn123wbb9br,20,0,1,5,0,1,Goiás (GO),7,Centro-oeste,1,2,Empregado (CLT),13,Acima de 3.000,3,0,9,3,2,0,0
jyfyyv5k7vtf7i6jyfyyft0r9ho81htn,27,2,0,1,1,1,Tocantins (TO),24,Norte,0,2,Empregado (CLT),17,de 1.001 a 3.000,0,1,11,4,2,0,0
jyn96q4qwoy47mfufunjyn9rbqxd3iws,45,6,1,4,0,1,Rio Grande do Sul (RS),20,Sul,4,7,Empregado (CLT),16,de 51 a 100,3,0,11,3,2,0,0
jz23f3k4ueb3l4p4jz26qz2n3o4in5v8,24,1,0,1,0,1,Pernambuco (PE),14,Nordeste,1,3,Empregado (CLT),17,de 101 a 500,0,0,11,4,3,0,0
jz7vsyepg0g25b1e4e0syuj7o1jz7vsy,20,0,0,1,0,1,Ceará (CE),4,Nordeste,0,2,Empregado (CLT),4,de 11 a 50,6,1,11,3,1,0,1
jz8pl6qwym61ietsjz8pblxpcdezpevx,47,6,0,4,1,1,São Paulo (SP),23,Sudeste,2,6,Empregado (CLT),20,Acima de 3.000,1,2,13,3,2,0,1
jzsq005n1rwjg5vno4ngjzsq00nh1j4a,29,2,1,4,0,1,Ceará (CE),4,Nordeste,0,7,Empregado (CLT),16,de 101 a 500,1,0,11,3,2,0,1
k0b2lr1r4rgmjkmkt8mqk0b2lriy1mo8,28,2,0,4,0,1,Bahia (BA),3,Nordeste,1,3,Empregado (CLT),6,de 101 a 500,0,0,11,3,2,0,0
k0oaqdbh8d0bxkyurhqk0oaqdbue4vhv,37,4,0,1,0,1,Paraná (PR),16,Sul,2,2,Empregado (CLT),1,Acima de 3.000,6,1,4,4,0,0,0
k0yrmkyttn7zila7mpt9kk0yrmkl2fu9,27,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),6,de 1.001 a 3.000,1,2,13,5,2,0,1
k190fyyrju7g126syk190fvzro8xm5x4,24,1,0,1,0,1,São Paulo (SP),23,Sudeste,2,5,Empregado (CLT),16,de 101 a 500,1,2,12,3,3,0,1
k1o4snsu9iduiyl1k1o4ssztkt3u7em6,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,3,7,Empregado (CLT),4,Acima de 3.000,3,1,12,3,4,0,1
k1qr9twjvdx7800txsk1qrhzmq35a5n9,26,2,1,0,0,1,Rio Grande do Sul (RS),20,Sul,2,3,Empregado (CLT),4,de 101 a 500,1,1,13,4,2,0,0
k24153ngtrp4tjq3tk245ie5vz9m7mrt,24,1,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),8,Acima de 3.000,0,1,12,5,1,0,1
k2g6c1x3sharreebtk2g691n2oqeu2k3,28,2,0,1,0,1,Minas Gerais (MG),9,Sudeste,2,4,Empregado (CLT),4,de 501 a 1.000,3,1,13,3,2,0,1
k2rrilo87wsgsfjk2rrce42tgmz20wih,25,2,0,1,0,1,São Paulo (SP),23,Sudeste,0,2,Empregado (CLT),14,de 101 a 500,0,0,6,3,1,0,1
k2tozxcrnkngex8pvk2tozxohcov9gcq,22,1,0,1,0,1,São Paulo (SP),23,Sudeste,0,2,Estagiário,6,Acima de 3.000,1,0,2,1,2,0,1
k3fjyhxpzjfndqfn6mns3k3fjyeolput,26,2,0,1,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),1,Acima de 3.000,3,2,4,4,1,0,1
k3tlbv69x9tlu0rzibxdek3tlbv2kg2g,27,2,1,1,0,1,Distrito Federal (DF),5,Centro-oeste,2,7,Empregado (CLT),0,de 101 a 500,3,1,13,4,1,0,0
k4dyuy18tbrpqck4dy67cbhor8sgzp67,30,3,0,6,0,1,São Paulo (SP),23,Sudeste,1,7,Empreendedor ou Empregado (CNPJ),10,Acima de 3.000,0,2,12,4,2,0,1
k4hqgc8ohdudfvg5pk4hqg1bjmk3sf4q,29,2,0,1,0,1,Santa Catarina (SC),21,Sul,2,2,Empregado (CLT),4,Acima de 3.000,1,1,11,4,4,0,0
k4yr124ty7gmh3ck4yr18dmbflmba6ua,26,2,0,4,0,1,Minas Gerais (MG),9,Sudeste,1,2,Empregado (CLT),19,de 51 a 100,6,1,13,4,1,0,1
k52udhrbzuvf9e1sk52udof3bzx9ki29,25,2,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,2,2,Empregado (CLT),4,Acima de 3.000,6,1,12,4,1,0,0
k5g03drtvdxtin6feq72byk5g0343zi5,27,2,0,6,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empreendedor ou Empregado (CNPJ),16,de 1.001 a 3.000,6,2,5,3,6,0,1
k61lu2vpnuypvrv8ntek61lu2my9qotm,33,3,1,1,0,1,Maranhão (MA),8,Nordeste,3,4,Empregado (CLT),4,de 101 a 500,1,1,11,3,1,0,0
k6ull1lbp2eigdpg9bk6ull1m5shnljy,27,2,0,4,0,1,Minas Gerais (MG),9,Sudeste,1,8,Empregado (CLT),6,Acima de 3.000,0,1,12,3,1,0,1
k92dr4dr1mayfjxvk92dr4ifts9di763,37,4,0,1,0,1,Minas Gerais (MG),9,Sudeste,3,2,Empregado (CLT),4,de 501 a 1.000,3,2,7,0,0,0,1
k9wdvxt372j8kgmmk9wdvxirc522npsy,26,2,0,0,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),6,de 1.001 a 3.000,1,1,4,5,1,0,1
kal46r7cdepofb0a41lkal46up6i8dnw,25,2,0,1,0,1,São Paulo (SP),23,Sudeste,2,2,Empregado (CLT),12,Acima de 3.000,6,2,4,6,2,0,1
kb79282l0jk6lu9fkb792knxxd7dhwo3,28,2,0,1,0,1,Pernambuco (PE),14,Nordeste,2,3,Empregado (CLT),18,de 1.001 a 3.000,0,1,6,3,1,0,0
kbn3pevdors8zhbh98jkbn3pevdrfvtg,28,2,0,1,0,1,Rio Grande do Sul (RS),20,Sul,2,2,Empregado (CLT),4,Acima de 3.000,1,0,9,3,6,0,0
kbpmp5jjo00q0ikbpm2mgq4uvyobgi2v,31,3,1,1,0,1,São Paulo (SP),23,Sudeste,1,7,Empregado (CLT),6,Acima de 3.000,1,1,12,3,2,0,1
kbsxtgrfwbxeege43jukbsxtg6qnz5vx,30,3,0,1,0,1,Minas Gerais (MG),9,Sudeste,1,7,Empregado (CLT),4,Acima de 3.000,6,2,5,5,1,0,1
kbyeut0dfkb4anibqdkbyeut096s39gp,33,3,1,4,0,1,São Paulo (SP),23,Sudeste,4,2,Empregado (CLT),8,de 1.001 a 3.000,3,2,13,4,5,0,1
kep9x1igyfczutd6h6wkkep9ascgu47a,21,0,0,4,0,1,Santa Catarina (SC),21,Sul,0,2,Estagiário,5,Acima de 3.000,0,0,2,3,1,0,0
kexg8zhlns7e0gk0rf7kexg8zhevnyro,33,3,0,1,0,1,Rio Grande do Sul (RS),20,Sul,1,3,Empregado (CLT),18,de 501 a 1.000,0,1,12,5,2,0,0
kf0oelvdyap9ihxj8kf0oelv1g22566n,23,1,0,0,0,1,Paraná (PR),16,Sul,0,7,Empregado (CLT),10,Acima de 3.000,3,1,11,3,1,0,0
kf7661nr1eezsiq752ekf7661nr12rjy,29,2,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,1,7,Empregado (CLT),20,de 101 a 500,3,1,13,4,1,0,0
kfb3pasteoptb6bj4b6nkfb3pas9f5nz,28,2,0,1,0,1,Rio de Janeiro (RJ),17,Sudeste,0,7,Empregado (CLT),20,de 501 a 1.000,6,0,11,3,1,0,0
kfclkibb226wpi69tefbkfclkibh222f,37,4,0,1,0,1,Minas Gerais (MG),9,Sudeste,2,2,Empregado (CLT),20,Acima de 3.000,0,2,4,0,2,0,1
kfy6owba25yl0mkfy6obpt64kl9uvrqh,21,0,0,4,0,1,Paraná (PR),16,Sul,0,4,Empregado (CLT),20,de 11 a 50,3,1,11,5,2,0,0
kgqdlzh68opt5fbth7kgqdvkjt1rh56d,26,2,1,4,0,1,Espírito Santo (ES),6,Sudeste,3,2,Empregado (CLT),8,Acima de 3.000,6,2,13,3,4,0,0
kh07tz79mcy3a8vtgkh07tz5wbfghspy,28,2,0,6,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),5,Acima de 3.000,0,1,12,4,3,0,1
kilhstnz0bhyff7dm9dx8gkilhsum4ps,35,4,0,1,0,1,Paraná (PR),16,Sul,4,8,Empregado (CLT),15,de 1.001 a 3.000,3,1,4,4,2,0,0
kj21tt4wjsmir2kj21mq0lni8zq6xq2y,34,3,1,0,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),12,Acima de 3.000,6,1,13,5,2,0,1
kjiex04gca6fws29ncr9w1kjiexrbddf,29,2,0,4,0,1,São Paulo (SP),23,Sudeste,1,2,Empregado (CLT),17,Acima de 3.000,0,1,11,3,2,0,1
kkds3tgwacfy35m1kkdsqqrkw8vv4ax6,38,4,0,1,0,1,Rio Grande do Sul (RS),20,Sul,3,7,Empregado (CLT),4,Acima de 3.000,3,2,13,6,2,0,0
kkmgiyi6zcmeb1dkkmm0p36745j6hixm,28,2,1,4,0,1,São Paulo (SP),23,Sudeste,2,5,Empregado (CLT),6,de 1.001 a 3.000,1,1,12,3,3,0,1
kl1505kzhgnuo5x0ggkl15hu7d0t7ao6,40,5,1,4,0,1,Minas Gerais (MG),9,Sudeste,2,2,Empregado (CLT),20,de 101 a 500,0,0,6,3,2,0,1
klk906antz3jai7ful7klk90yc8x74w5,22,1,0,1,0,1,Paraíba (PB),13,Nordeste,0,4,Estagiário,4,Acima de 3.000,3,0,2,4,2,0,1
kllnnyt8r0e967eyd4kllnn1i2nyhxds,28,2,0,1,0,1,Goiás (GO),7,Centro-oeste,2,2,Empreendedor ou Empregado (CNPJ),13,de 51 a 100,0,1,11,3,3,0,0
